id,date,duration,progress,class,campus,internet,first,today,spend,num_crse_reported_pay,num_crse_reported,num_crse_details_pay,num_crse_details,num_crse_pay,num_crse,spend_per_crse_pay,spend_per_crse,pct_crse_pay,campus_bryan,campus_dist,campus_ftw,campus_steph,campus_waco,electronics_desktop,electronics_laptop,electronics_smartphone,electronics_tablet,sources_campus_bookstore,sources_different_edition,sources_from_instructor,sources_online,sources_other,sources_sharing_/_borrowing,why_cost,why_course_changes,why_delayed_order,why_didn't_know_what_materials_are_required,why_didn't_think_i_would_need_them_on_the_first_day,why_other_(please_specify),why_waiting_for_scholarships/financial_aid
r_3m8i534jhqetgx3,2024-01-29 09:26:16,276,100,3_jr,steph,1_yes_internet,0_none_first,1_some_today,402,3,4,,4,3,4,134,100,75,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_3m99bap9qlwp1sm,2024-01-29 12:47:26,604,100,1_fr,steph,0_no_internet,0_none_first,1_some_today,255,4,6,,6,4,6,64,42,67,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,True,False,False
r_3mbxfvysqewaqrq,2024-01-23 15:45:53,307,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,212,3,6,,6,3,6,71,35,50,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_3mcheljvn5r2me5,2024-02-01 14:20:04,182,100,3_jr,dist,1_yes_internet,0_none_first,3_all_today,104,1,1,,1,1,1,104,104,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
r_3mehrpt729szqav,2024-01-23 17:47:12,85,100,4_sr,ftw,1_yes_internet,1_some_first,2_most_today,976,5,5,,,5,5,195,195,100,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
r_3mlmwymsxxehos0,2024-01-31 08:55:02,76,48,3_jr,steph,1_yes_internet,1_some_first,1_some_today,150,3,6,,,3,6,50,25,50,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_3mmpu6ibf5wfl49,2024-01-26 09:52:56,183,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,94,1,1,,1,1,1,94,94,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3mrjld0acynymdc,2024-01-31 10:38:07,58,48,2_so,steph,1_yes_internet,1_some_first,3_all_today,249,4,4,,,4,4,62,62,100,False,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
r_3mt3kpxltrd5juv,2024-02-01 14:21:43,67,100,3_jr,steph,1_yes_internet,1_some_first,3_all_today,440,3,4,,,3,4,147,110,75,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False
r_3muwolryduumwdv,2024-01-24 19:46:38,228,100,3_jr,dist,1_yes_internet,3_all_first,3_all_today,150,2,2,,2,2,2,75,75,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3mwyrre6usfku4z,2024-01-23 16:40:44,79,100,1_fr,steph,1_yes_internet,1_some_first,2_most_today,450,4,5,,,4,5,112,90,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_3n75uunp0y4z8op,2024-01-23 20:06:25,287,100,3_jr,waco,1_yes_internet,0_none_first,3_all_today,319,4,4,,4,4,4,80,80,100,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False
r_3nmkoorvm3rcmjx,2024-01-30 22:12:45,74,48,3_jr,dist,1_yes_internet,3_all_first,3_all_today,252,4,4,,,4,4,63,63,100,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3nurqejy4owlryr,2024-01-23 17:55:27,118,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,0,3,3,,,3,3,0,0,100,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
r_3nv1ebjigsgmgxh,2024-01-24 00:54:47,349,100,2_so,steph,1_yes_internet,1_some_first,1_some_today,539,6,6,,6,6,6,90,90,100,False,False,False,True,False,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True
r_3nvhxepgw4ghws9,2024-02-02 23:45:42,44350,48,2_so,steph,1_yes_internet,0_none_first,1_some_today,298,3,4,,,3,4,99,74,75,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
r_3o7j9nf79syuwx2,2024-01-23 16:44:46,433,100,3_jr,dist,1_yes_internet,2_most_first,3_all_today,874,4,4,,4,4,4,218,218,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_3obl33nvc6ugo7a,2024-01-24 09:32:56,99,100,4_sr,steph,1_yes_internet,0_none_first,2_most_today,515,4,5,,,4,5,129,103,80,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False
r_3ocxzvcpeq2jirn,2024-01-30 21:42:22,373,48,4_sr,steph,1_yes_internet,1_some_first,3_all_today,660,7,9,,5,7,9,94,73,78,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,False,True,False,False
r_3od6wksluzil2pu,2024-01-31 21:04:56,83,100,1_fr,steph,0_no_internet,1_some_first,2_most_today,1177,9,7,,,9,9,131,131,100,False,False,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False
r_3ofaotkxq9wstwj,2024-01-24 12:14:30,387,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,201,2,4,,4,2,4,100,50,50,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
r_3ogsugjpwviydw9,2024-01-24 09:35:50,116,100,5_gr,steph,1_yes_internet,2_most_first,3_all_today,51,1,2,,2,1,2,51,26,50,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_3omdjwz7p7xqubv,2024-01-23 16:28:53,290,100,2_so,steph,1_yes_internet,0_none_first,1_some_today,450,4,4,,4,4,4,112,112,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False
r_3on2lroc3ymykdp,2024-01-24 10:00:58,105,100,4_sr,steph,1_yes_internet,3_all_first,3_all_today,150,1,5,,,1,5,150,30,20,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3oon5t7tgomctix,2024-01-23 21:12:54,103,100,5_gr,dist,1_yes_internet,2_most_first,3_all_today,1311,2,2,,,2,2,656,656,100,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
r_3or8msjg7hnpfzo,2024-01-27 11:12:10,1092,100,4_sr,dist,0_no_internet,0_none_first,3_all_today,402,6,6,,,6,6,67,67,100,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_3ouf5i4kwfdcxjb,2024-02-02 23:37:39,81,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,97,3,3,,,3,3,32,32,100,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_3owngdy31ar4bxj,2024-01-30 19:20:24,102,48,4_sr,steph,1_yes_internet,1_some_first,2_most_today,330,5,5,,,5,5,66,66,100,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False
r_3p5odkpostvhbie,2024-01-31 22:12:55,63,48,1_fr,steph,1_yes_internet,1_some_first,2_most_today,,3,5,,,3,5,,,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_3padt2esfpzw3dd,2024-01-31 21:17:47,231,48,5_gr,dist,1_yes_internet,2_most_first,3_all_today,178,3,3,,2,3,3,59,59,100,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False
r_3pas4vislxmu72z,2024-01-24 11:47:11,30,100,5_gr,steph,1_yes_internet,,,,0,4,,,0,4,,,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_3pficpzgevrj4qi,2024-01-24 16:27:25,666,100,4_sr,steph,1_yes_internet,0_none_first,2_most_today,177,3,4,,4,3,4,59,44,75,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
r_3phnuacokoef54o,2024-01-29 08:17:01,1390,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,550,4,4,,4,4,4,138,138,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False
r_3pkx66oq1wgypmr,2024-01-30 23:14:15,242,81,5_gr,ftw,1_yes_internet,3_all_first,3_all_today,362,2,2,,2,2,2,181,181,100,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3plotrca6cerpkr,2024-01-24 09:04:15,65,100,3_jr,steph,0_no_internet,1_some_first,3_all_today,531,5,5,,,5,5,106,106,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True
r_3pmc1knronune5o,2024-01-23 21:05:52,300,100,4_sr,waco,1_yes_internet,2_most_first,3_all_today,257,3,4,,4,3,4,86,64,75,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False
r_3pmns291nx6dhqn,2024-01-30 19:40:22,107,48,3_jr,steph,1_yes_internet,2_most_first,3_all_today,649,2,4,,1,2,4,324,162,50,False,False,False,True,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False
r_3pmwkwvfuswdoag,2024-02-01 08:00:01,88,48,3_jr,steph,1_yes_internet,0_none_first,2_most_today,300,3,5,,,3,5,100,60,60,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_3pqfu5nrntro7p7,2024-01-26 04:48:14,389,100,5_gr,dist,1_yes_internet,0_none_first,0_none_today,501,2,2,,2,2,2,250,250,100,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
r_3pttyheenijpgee,2024-01-25 11:10:14,530,100,3_jr,steph,1_yes_internet,0_none_first,1_some_today,201,3,5,,5,3,5,67,40,60,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False
r_3puroejtrurhyf3,2024-01-23 18:54:39,364,100,5_gr,dist,1_yes_internet,2_most_first,3_all_today,239,2,2,,2,2,2,120,120,100,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
r_3pygnxgmhzwkfug,2024-01-23 19:36:34,316,100,3_jr,steph,0_no_internet,0_none_first,2_most_today,515,5,5,,5,5,5,103,103,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
r_3q3exnt2emy6qj4,2024-01-24 17:25:30,147,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,300,3,5,,5,3,5,100,60,60,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False
r_3qazphphybjyjzh,2024-01-30 15:39:36,96,48,3_jr,steph,1_yes_internet,3_all_first,3_all_today,595,4,5,,1,4,5,149,119,80,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_3qgqswnzssgqee1,2024-01-25 20:49:54,88,100,5_gr,dist,1_yes_internet,0_none_first,3_all_today,504,2,2,,,2,2,252,252,100,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
r_3qh2hzj0bjp6nqx,2024-01-24 16:37:11,281,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,450,4,6,,6,4,6,112,75,67,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False
r_3qrbfemvp1s7cbg,2024-01-23 19:04:14,1237,100,0_other,dist,1_yes_internet,2_most_first,3_all_today,84,1,2,,2,1,2,84,42,50,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
r_3qxpisnyr6j8w0g,2024-01-30 15:49:06,73,48,1_fr,steph,1_yes_internet,0_none_first,3_all_today,585,4,5,,,4,5,146,117,80,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False
r_3qyncvmh3f2tqk9,2024-01-24 15:30:52,201,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,148,2,4,,4,2,4,74,37,50,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
r_3r2s2vy1phb61yi,2024-01-31 15:12:14,4176,26,4_sr,steph,1_yes_internet,,,,3,3,,,3,3,,,100,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_3rbfur4jozf0rxb,2024-01-31 10:36:03,117,26,5_gr,dist,1_yes_internet,,,,2,3,,,2,3,,,67,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
r_3rh2yjfcyb4lrd1,2024-01-23 19:01:24,438,100,4_sr,dist,1_yes_internet,3_all_first,3_all_today,408,5,5,,5,5,5,82,82,100,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
r_3rif3kegthoqypz,2024-01-30 15:53:12,96,59,2_so,steph,1_yes_internet,0_none_first,3_all_today,354,5,5,,1,5,5,71,71,100,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
r_3riy3iv7meyqvye,2024-01-30 17:34:00,766,48,3_jr,ftw,1_yes_internet,1_some_first,3_all_today,201,4,4,,,4,4,50,50,100,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True
r_3rjcyt9kpfwn4qx,2024-01-24 15:32:24,265,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,300,4,4,,4,4,4,75,75,100,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_3rpgjx5vhltgqzq,2024-01-30 13:48:47,394,100,4_sr,steph,0_no_internet,2_most_first,3_all_today,507,4,5,,5,4,5,127,101,80,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True
r_3rt5s4bdeba6yql,2024-01-28 08:15:19,130,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,212,2,2,,2,2,2,106,106,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3rue4jtlidqqorh,2024-01-23 17:15:34,546,100,4_sr,ftw,1_yes_internet,3_all_first,3_all_today,405,3,3,,3,3,3,135,135,100,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_3rvrxigaqcl4fh4,2024-02-01 19:38:01,93,48,5_gr,dist,1_yes_internet,0_none_first,3_all_today,325,3,3,,,3,3,108,108,100,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
r_3s2rrn3xcyc5sft,2024-01-24 22:32:38,388,100,2_so,steph,1_yes_internet,1_some_first,2_most_today,483,6,7,,7,6,7,80,69,86,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False
r_3scyav7cmaycuxe,2024-01-23 20:46:50,173,100,4_sr,waco,1_yes_internet,3_all_first,3_all_today,300,1,1,,1,1,1,300,300,100,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3sdml4sf1sloedt,2024-01-30 21:36:40,602,48,4_sr,steph,1_yes_internet,0_none_first,1_some_today,346,6,6,,4,6,6,58,58,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_3srdhmudzvuq2nx,2024-01-23 19:00:27,674,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,201,5,5,,5,5,5,40,40,100,False,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False
r_3st6jicwpfwm1pi,2024-01-24 03:59:35,509,100,4_sr,waco,0_no_internet,1_some_first,2_most_today,853,6,6,,6,6,6,142,142,100,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False
r_3sty6pldu8t3jto,2024-01-31 10:05:24,154,48,3_jr,steph,1_yes_internet,1_some_first,2_most_today,501,4,6,,2,4,6,125,84,67,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_3svn3hpufapxy0w,2024-01-24 14:36:56,230,100,5_gr,dist,1_yes_internet,1_some_first,2_most_today,99,1,2,,2,1,2,99,50,50,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
r_3symmebsmsyaawf,2024-01-30 15:31:00,220,26,0_other,dist,1_yes_internet,,,,1,1,,,1,1,,,100,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_3t5yddexxbs0s2h,2024-01-24 15:30:34,196,100,2_so,steph,1_yes_internet,3_all_first,3_all_today,198,4,5,,5,4,5,50,40,80,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3tdwhfy79kkkjkl,2024-01-23 19:52:44,179,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,40,1,2,,2,1,2,40,20,50,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_3thuzglgw8omvfh,2024-01-24 12:31:46,63,100,4_sr,dist,1_yes_internet,2_most_first,3_all_today,357,6,6,,,6,6,60,60,100,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
r_3tmqyrfolhoo0wo,2024-01-30 19:53:01,368,56,2_so,steph,0_no_internet,1_some_first,3_all_today,340,5,5,,1,5,5,68,68,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
r_3tzqo3vnkalfajh,2024-01-24 10:55:23,94,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,402,4,4,,,4,4,100,100,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False
r_3u3aszlgrkdzy2l,2024-01-24 12:03:16,276,100,2_so,steph,1_yes_internet,2_most_first,3_all_today,550,4,6,,6,4,6,138,92,67,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
